"filename", "language", "Python", "HTML", "SCSS", "JavaScript", "XML", "CSS", "SQL", "comment", "blank", "total"
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_gradients.scss", "SCSS", 0, 0, 15, 0, 0, 0, 0, 0, 4, 19
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_header.scss", "SCSS", 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_icons.scss", "SCSS", 0, 0, 24, 0, 0, 0, 0, 4, 5, 33
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_info-areas.scss", "SCSS", 0, 0, 154, 0, 0, 0, 0, 1, 24, 179
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_list-check.scss", "SCSS", 0, 0, 19, 0, 0, 0, 0, 3, 4, 26
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_misc-extend.scss", "SCSS", 0, 0, 195, 0, 0, 0, 0, 11, 39, 245
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_misc.scss", "SCSS", 0, 0, 278, 0, 0, 0, 0, 17, 70, 365
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_nav.scss", "SCSS", 0, 0, 123, 0, 0, 0, 0, 0, 1, 124
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_navbar-vertical.scss", "SCSS", 0, 0, 628, 0, 0, 0, 0, 26, 72, 726
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_navbar.scss", "SCSS", 0, 0, 192, 0, 0, 0, 0, 0, 29, 221
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_pagination.scss", "SCSS", 0, 0, 52, 0, 0, 0, 0, 1, 6, 59
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_popovers.scss", "SCSS", 0, 0, 8, 0, 0, 0, 0, 1, 2, 11
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_progress.scss", "SCSS", 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_ripple.scss", "SCSS", 0, 0, 11, 0, 0, 0, 0, 1, 4, 16
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_rtl-extend.scss", "SCSS", 0, 0, 59, 0, 0, 0, 0, 0, 5, 64
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_rtl.scss", "SCSS", 0, 0, 88, 0, 0, 0, 0, 1, 17, 106
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_social-buttons.scss", "SCSS", 0, 0, 41, 0, 0, 0, 0, 1, 1, 43
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_tables.scss", "SCSS", 0, 0, 44, 0, 0, 0, 0, 2, 8, 54
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_tilt.scss", "SCSS", 0, 0, 9, 0, 0, 0, 0, 1, 2, 12
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_timeline.scss", "SCSS", 0, 0, 97, 0, 0, 0, 0, 9, 32, 138
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_tooltips.scss", "SCSS", 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_typography.scss", "SCSS", 0, 0, 244, 0, 0, 0, 0, 11, 47, 302
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_utilities-extend.scss", "SCSS", 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_utilities.scss", "SCSS", 0, 0, 779, 0, 0, 0, 0, 52, 2, 833
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\_variables.scss", "SCSS", 0, 0, 1213, 0, 0, 0, 0, 138, 322, 1673
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\badges\_badge-circle.scss", "SCSS", 0, 0, 20, 0, 0, 0, 0, 4, 6, 30
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\badges\_badge-dot.scss", "SCSS", 0, 0, 31, 0, 0, 0, 0, 4, 8, 43
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\badges\_badge-floating.scss", "SCSS", 0, 0, 11, 0, 0, 0, 0, 3, 4, 18
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\badges\_badge.scss", "SCSS", 0, 0, 53, 0, 0, 0, 0, 12, 29, 94
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_accordion.scss", "SCSS", 0, 0, 89, 0, 0, 0, 0, 8, 22, 119
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_alert.scss", "SCSS", 0, 0, 34, 0, 0, 0, 0, 13, 11, 58
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_badge.scss", "SCSS", 0, 0, 20, 0, 0, 0, 0, 6, 4, 30
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_breadcrumb.scss", "SCSS", 0, 0, 24, 0, 0, 0, 0, 1, 4, 29
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_button-group.scss", "SCSS", 0, 0, 90, 0, 0, 0, 0, 23, 27, 140
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_buttons.scss", "SCSS", 0, 0, 74, 0, 0, 0, 0, 16, 22, 112
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_card.scss", "SCSS", 0, 0, 154, 0, 0, 0, 0, 27, 36, 217
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_carousel.scss", "SCSS", 0, 0, 158, 0, 0, 0, 0, 41, 31, 230
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_close.scss", "SCSS", 0, 0, 30, 0, 0, 0, 0, 5, 6, 41
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_containers.scss", "SCSS", 0, 0, 27, 0, 0, 0, 0, 8, 7, 42
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_dropdown.scss", "SCSS", 0, 0, 186, 0, 0, 0, 0, 19, 36, 241
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_forms.scss", "SCSS", 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_functions.scss", "SCSS", 0, 0, 214, 0, 0, 0, 0, 43, 46, 303
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_grid.scss", "SCSS", 0, 0, 20, 0, 0, 0, 0, 6, 8, 34
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_helpers.scss", "SCSS", 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_images.scss", "SCSS", 0, 0, 22, 0, 0, 0, 0, 13, 8, 43
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_list-group.scss", "SCSS", 0, 0, 111, 0, 0, 0, 0, 27, 37, 175
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_mixins.scss", "SCSS", 0, 0, 26, 0, 0, 0, 0, 10, 8, 44
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_modal.scss", "SCSS", 0, 0, 146, 0, 0, 0, 0, 33, 31, 210
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_nav.scss", "SCSS", 0, 0, 96, 0, 0, 0, 0, 20, 24, 140
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_navbar.scss", "SCSS", 0, 0, 231, 0, 0, 0, 0, 47, 58, 336
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_offcanvas.scss", "SCSS", 0, 0, 73, 0, 0, 0, 0, 0, 11, 84
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_pagination.scss", "SCSS", 0, 0, 51, 0, 0, 0, 0, 3, 11, 65
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_placeholders.scss", "SCSS", 0, 0, 41, 0, 0, 0, 0, 2, 9, 52
"c:\Users\xandee\Desktop\python\django\jfs\portal\static\scss\material-dashboard\bootstrap\_popover.scss", "SCSS", 0, 0, 134, 0, 0, 0, 0, 5, 20, 159
